127.0.0.1 - - [23/Mar/2023:10:56:10 +0000] "PATCH /api/v1/9 HTTP/1.1" 404 149 "-" "PostmanRuntime/7.31.0"
127.0.0.1 - - [23/Apr/2023:13:36:51 +0000] "GET /admin.pl HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:52 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
127.0.0.1 - - [23/Apr/2023:13:36:52 +0000] "GET /localstart.jsa HTTP/1.1" 404 153 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:52 +0000] "GET /inicio.php HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:53 +0000] "GET /base.pl HTTP/1.1" 404 146 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:54 +0000] "GET /admin.jsp HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:54 +0000] "GET / HTTP/1.1" 404 139 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:54 +0000] "GET /home.jsa HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:55 +0000] "GET /admin.jsa HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:56 +0000] "GET /base.php HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:56 +0000] "GET /inicio.jsa HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:57 +0000] "GET /index.pl HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:58 +0000] "GET /admin.cgi HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:58 +0000] "GET /localstart.pl HTTP/1.1" 404 152 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:36:59 +0000] "GET /admin.cfm HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:00 +0000] "GET /default.pl HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:00 +0000] "GET /admin.aspx HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:01 +0000] "GET /inicio.cfm HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:01 +0000] "GET /admin.asp HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:02 +0000] "GET /base.shtml HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:03 +0000] "GET /menu.html HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:04 +0000] "GET /admin.jhtml HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:04 +0000] "GET /base.jsp HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:04 +0000] "GET /localstart.shtml HTTP/1.1" 404 155 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:04 +0000] "GET /index.asp HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:04 +0000] "GET /home.jhtml HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:04 +0000] "GET /base.jhtml HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:04 +0000] "GET /inicio.shtml HTTP/1.1" 404 151 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:04 +0000] "GET /indice.html HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:04 +0000] "GET /default.jsp HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /indice.shtml HTTP/1.1" 404 151 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /inicio.asp HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /default.jhtml HTTP/1.1" 404 152 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /base.aspx HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /start.cfm HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /home.aspx HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /base.asp HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /indice.pl HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /default.cfm HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /indice.jsa HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:05 +0000] "GET /admin.html HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /menu.pl HTTP/1.1" 404 146 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /indice.php HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /start.jsa HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /base.inc HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /default.html HTTP/1.1" 404 151 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /indice.cfm HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /index.php HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /indice.cgi HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /indice.aspx HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /localstart.cfm HTTP/1.1" 404 153 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /start.aspx HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /main.aspx HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /default.php HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:06 +0000] "GET /admin.php HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /start.php HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /menu.jsp HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /inicio.jsp HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /indice.jsp HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /index.cfm HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /base.jsa HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /localstart.asp HTTP/1.1" 404 153 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /inicio.aspx HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /base.cfm HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /inicio.html HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /localstart.html HTTP/1.1" 404 154 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /localstart.jsp HTTP/1.1" 404 153 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:07 +0000] "GET /base.cgi HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /menu.jsa HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /localstart.php HTTP/1.1" 404 153 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /home.shtml HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /start.pl HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /localstart.cgi HTTP/1.1" 404 153 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /index.html HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /menu.shtml HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /home.cfm HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /indice.asp HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /localstart.aspx HTTP/1.1" 404 154 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:08 +0000] "GET /main.shtml HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /main.cfm HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /inicio.cgi HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /start.shtml HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /home.cgi HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /indice.jhtml HTTP/1.1" 404 151 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /start.jhtml HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /home.jsp HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /home.php HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /menu.jhtml HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /main.jhtml HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /admin.shtml HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /localstart.jhtml HTTP/1.1" 404 155 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /main.cgi HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:09 +0000] "GET /main.html HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /inicio.pl HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /home.pl HTTP/1.1" 404 146 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /inicio.jhtml HTTP/1.1" 404 151 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /start.html HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /main.php HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /index.cgi HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /default.jsa HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /menu.php HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /main.pl HTTP/1.1" 404 146 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /main.jsa HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /default.aspx HTTP/1.1" 404 151 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /main.asp HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:10 +0000] "GET /start.jsp HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /start.asp HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /index.shtml HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /menu.cgi HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /default.asp HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /main.jsp HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /index.aspx HTTP/1.1" 404 149 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /menu.asp HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /default.shtml HTTP/1.1" 404 152 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /menu.cfm HTTP/1.1" 404 147 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /default.cgi HTTP/1.1" 404 150 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:11 +0000] "GET /home.html HTTP/1.1" 404 148 "-" "curl/7.54.0"
127.0.0.1 - - [23/Apr/2023:13:37:12 +0000] "GET / HTTP/1.1" 404 139 "-" "-"
127.0.0.1 - - [23/Apr/2023:13:37:13 +0000] "GET / HTTP/1.1" 404 139 "-" "-"
127.0.0.1 - - [23/Apr/2023:16:47:17 +0000] "GET / HTTP/1.1" 404 139 "-" "-"
127.0.0.1 - - [23/Apr/2023:17:19:11 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
127.0.0.1 - - [23/Apr/2023:17:32:15 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
127.0.0.1 - - [23/Apr/2023:17:32:15 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://146.59.156.106:5000/" "Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
127.0.0.1 - - [23/Apr/2023:19:12:46 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [23/Apr/2023:19:12:47 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [24/Apr/2023:03:26:57 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [24/Apr/2023:03:47:47 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [24/Apr/2023:09:11:13 +0000] "POST /users/auth/login HTTP/1.1" 404 156 "-" "PostmanRuntime/7.29.0"
127.0.0.1 - - [24/Apr/2023:09:12:47 +0000] "POST /users/auth/login HTTP/1.1" 404 156 "-" "PostmanRuntime/7.29.0"
127.0.0.1 - - [24/Apr/2023:11:04:11 +0000] "GET /api/v1/trackDay.php?user_id=bd7fc19bb322fe3d&date=2023-04-11&weathercode=45&windspeed_max=5.2&windgusts_max=11.4&temperature_min=6.2&temperature_max=14.8 HTTP/1.1" 404 158 "-" "PostmanRuntime/7.29.0"
127.0.0.1 - - [24/Apr/2023:11:06:00 +0000] "GET /api/v1/getGeomagneticForecast.php HTTP/1.1" 404 172 "-" "PostmanRuntime/7.29.0"
127.0.0.1 - - [24/Apr/2023:11:31:54 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
127.0.0.1 - - [24/Apr/2023:11:58:29 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
127.0.0.1 - - [24/Apr/2023:11:58:29 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://146.59.156.106:5000/" "Mozilla/5.0 (X11; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0"
127.0.0.1 - - [24/Apr/2023:20:33:15 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [24/Apr/2023:20:44:30 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [24/Apr/2023:21:13:06 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [24/Apr/2023:22:13:40 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Apr/2023:00:01:22 +0000] "GET / HTTP/1.1" 404 139 "-" "-"
127.0.0.1 - - [25/Apr/2023:00:01:22 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
127.0.0.1 - - [25/Apr/2023:02:05:36 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [25/Apr/2023:04:48:35 +0000] "GET / HTTP/1.1" 404 139 "-" "-"
127.0.0.1 - - [25/Apr/2023:04:48:35 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
127.0.0.1 - - [25/Apr/2023:05:37:57 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [25/Apr/2023:06:18:50 +0000] "GET /v2/ HTTP/1.1" 404 142 "-" "Mozilla/5.0 zgrab/0.x"
127.0.0.1 - - [25/Apr/2023:11:12:59 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [25/Apr/2023:11:25:51 +0000] "GET / HTTP/1.1" 404 139 "-" "-"
127.0.0.1 - - [25/Apr/2023:13:58:50 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
127.0.0.1 - - [25/Apr/2023:15:59:34 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [25/Apr/2023:16:10:04 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
127.0.0.1 - - [25/Apr/2023:18:05:59 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
127.0.0.1 - - [25/Apr/2023:20:35:04 +0000] "GET / HTTP/1.1" 404 139 "-" "-"
127.0.0.1 - - [25/Apr/2023:23:15:30 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [26/Apr/2023:01:15:50 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [26/Apr/2023:02:24:54 +0000] "GET / HTTP/1.1" 404 139 "-" "Go-http-client/1.1"
127.0.0.1 - - [26/Apr/2023:11:11:09 +0000] "GET /api/v1/users/profile HTTP/1.1" 404 159 "-" "PostmanRuntime/7.29.0"
127.0.0.1 - - [26/Apr/2023:11:11:26 +0000] "GET /api/v1/users/profile HTTP/1.1" 404 159 "-" "PostmanRuntime/7.29.0"
127.0.0.1 - - [26/Apr/2023:14:13:30 +0000] "GET /api/v1/users/auth/login HTTP/1.1" 404 162 "-" "Dart/2.19 (dart:io)"
127.0.0.1 - - [26/Apr/2023:14:15:28 +0000] "GET /api/v1/users/auth/login HTTP/1.1" 404 162 "-" "Dart/2.19 (dart:io)"
127.0.0.1 - - [26/Apr/2023:20:24:13 +0000] "GET / HTTP/1.1" 404 139 "-" "curl/7.29.0"
127.0.0.1 - - [26/Apr/2023:20:33:11 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 9_1_2) AppleWebKit/553.55 (KHTML, like Gecko) Chrome/65.0.2776 Safari/537.36"
127.0.0.1 - - [26/Apr/2023:20:33:11 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Windows NT 9_1_1; Win64; x64) AppleWebKit/549.43 (KHTML, like Gecko) Chrome/101.0.2237 Safari/537.36"
127.0.0.1 - - [26/Apr/2023:20:33:12 +0000] "GET /sitemap.xml HTTP/1.1" 404 150 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/546.55 (KHTML, like Gecko) Chrome/71.0.2740 Safari/537.36"
127.0.0.1 - - [26/Apr/2023:20:33:12 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Windows NT 8_1_2; Win64; x64) AppleWebKit/538.47 (KHTML, like Gecko) Chrome/90.0.255 Safari/537.36"
127.0.0.1 - - [26/Apr/2023:21:11:22 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - - [27/Apr/2023:02:03:06 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
127.0.0.1 - - [27/Apr/2023:04:39:47 +0000] "GET / HTTP/1.1" 404 139 "-" "-"
127.0.0.1 - - [27/Apr/2023:04:39:47 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
127.0.0.1 - - [27/Apr/2023:05:00:45 +0000] "GET / HTTP/1.1" 404 139 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
127.0.0.1 - Weather [27/Apr/2023:07:22:43 +0000] "GET /api/v1/statistics.php HTTP/1.1" 404 160 "-" "PostmanRuntime/7.29.0"
127.0.0.1 - - [27/Apr/2023:11:35:46 +0000] "GET / HTTP/1.1" 404 139 "-" "-"
127.0.0.1 - - [27/Apr/2023:11:41:49 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [27/Apr/2023:11:41:50 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [27/Apr/2023:15:09:27 +0000] "GET / HTTP/1.1" 404 139 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
